#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  58
#! SET periodic_phi true
   -3.141592654  194.097262821   48.900755462
   -3.033261872  198.874939817   39.127957311
   -2.924931091  202.534484572   28.771722515
   -2.816600310  205.093730033   18.642638791
   -2.708269529  206.596879167    9.417361540
   -2.599938748  207.190013746    1.831360305
   -2.491607967  207.084802766   -3.593225443
   -2.383277185  206.519737985   -6.600112753
   -2.274946404  205.766914650   -7.094044638
   -2.166615623  205.089920254   -5.293605746
   -2.058284842  204.708261821   -1.821206068
   -1.949954061  204.748290175    2.386623835
   -1.841623280  205.226812087    6.250272797
   -1.733292499  206.049983450    8.630545279
   -1.624961717  207.005470792    8.739635752
   -1.516630936  207.824539315    5.995436978
   -1.408300155  208.195343171    0.617229086
   -1.299969374  207.863510233   -6.980731681
   -1.191638593  206.635325553  -15.804115642
   -1.083307812  204.440043080  -24.578116331
   -0.974977030  201.345037814  -32.293916502
   -0.866646249  197.521425739  -38.101097288
   -0.758315468  193.201683985  -41.305185010
   -0.649984687  188.670284977  -41.706277158
   -0.541653906  184.275634683  -39.296133165
   -0.433323125  180.271977267  -34.259164260
   -0.324992343  176.930764329  -27.021237233
   -0.216661562  174.474015835  -17.954544909
   -0.108330781  173.070713985   -7.661950957
    0.000000000  172.819884553    3.275130265
    0.108330781  173.760743098   14.245667052
    0.216661562  175.860835003   24.474730236
    0.324992343  178.989246392   33.177177534
    0.433323125  182.930707784   39.471697685
    0.541653906  187.377702796   42.574259690
    0.649984687  191.958707380   41.635801459
    0.758315468  196.217346161   36.305011267
    0.866646249  199.643998091   26.398960275
    0.974977030  201.789232331   12.496229608
    1.083307812  202.252106056   -4.406775796
    1.191638593  200.775191310  -22.906811550
    1.299969374  197.305115066  -40.980294090
    1.408300155  191.997522011  -56.565221226
    1.516630936  185.208304799  -67.951608140
    1.624961717  177.508449522  -73.465278280
    1.733292499  169.570638411  -72.201930390
    1.841623280  162.124116907  -64.243402131
    1.949954061  155.877517774  -50.298355742
    2.058284842  151.406986947  -31.831315595
    2.166615623  149.096135857  -10.852570692
    2.274946404  149.089500914   10.451428893
    2.383277185  151.301379624   29.925798363
    2.491607967  155.450026169   46.006770514
    2.599938748  161.091597823   57.460753393
    2.708269529  167.708910694   63.922983246
    2.816600310  174.764672426   65.577962293
    2.924931091  181.778088707   63.100502327
    3.033261872  188.322935646   57.210369499
