   3.9470852603   -0.4425742087    1.6467078753
   5.2815429142    1.4426711265   -0.1719454726
   4.6150212284    2.1950185836   -0.1719454726
   3.9470852603   -0.4425742087   -1.9905988206
   2.2402741905   -0.3760351847    1.9348241382
   1.7152741905    0.5332914893   -1.9838292098
   2.2402741905   -0.3760351847   -2.2651758618
   2.1866332705   -1.7005546839    1.8358739196
   3.2366332705   -1.7005546839    1.5545272676
   2.7116332705   -2.6098813579    1.5545272676
   3.2366332705   -1.7005546839   -2.0827794283
   2.7116332705   -2.6098813579   -2.0827794283
   2.1866332705   -1.7005546839   -2.3641260804
   0.9733260815   -2.1934890400    1.8713352424
   0.4483260815   -3.1028157139    1.5899885904
   1.4983260815   -3.1028157139    1.5899885904
   0.7145047244   -3.9936311191    0.8213352424
   1.7288219856   -3.8477943137    0.8213352424
   0.2286558187   -4.1570231496   -0.2286647576
   1.2264531100   -4.2781776756   -0.2286647576
   2.1662620496   -3.9217551584   -0.2286647576
   0.7145047244   -3.9936311191   -1.2786647576
   1.7288219856   -3.8477943137   -1.2786647576
  -0.0766739185   -2.1934890400   -2.0473181055
   0.4483260815   -3.1028157139   -2.0473181055
   1.4983260815   -3.1028157139   -2.0473181055
   0.9733260815   -2.1934890400   -2.3286647576
   0.1900445487   -1.1069351871    2.0029252074
   1.2400445487   -1.1069351871    1.7215785554
  -0.3349554513   -0.1976085132    1.7215785554
  -0.3349554513   -2.0162618611    1.7215785554
  -0.3349554513   -0.1976085132   -1.9157281405
  -0.3349554513   -2.0162618611   -1.9157281405
   0.1900445487   -1.1069351871   -2.1970747926
   0.9236318495    0.0337613289    2.0459168786
  -0.1263681505    0.0337613289    1.7645702266
   1.4486318495   -0.8755653450    1.7645702266
   1.4486318495    0.9430880029   -1.8727364693
  -0.1263681505    0.0337613289   -1.8727364693
   0.9236318495    0.0337613289   -2.1540831214
   0.3420757058    1.3357804193    2.1822343404
   1.3920757058    1.3357804193    1.9008876884
  -0.1829242942    2.2451070933    1.9008876884
  -0.1829242942    0.4264537453    1.9008876884
   1.3920757058    1.3357804193   -1.7364190075
  -0.1829242942    2.2451070933   -1.7364190075
   0.3420757058    1.3357804193   -2.0177656596
   0.9460840911    2.3739047948    2.0859229893
   1.9260840911    2.3739047948    1.8233327808
   1.4360840911    3.2226096905    1.8233327808
   0.4560840911    3.2226096905    1.8233327808
   2.3193174587    3.3716172373    1.1059229893
   1.4706125630    3.9882374377    1.1059229893
   0.4215556191    3.9882374377    1.1059229893
   2.6434938825    3.3539047948    0.1259229893
   1.9260840911    4.0713145862    0.1259229893
   0.9460840911    4.3339047948    0.1259229893
   2.3193174587    3.3716172373   -0.8540770107
   1.4706125630    3.9882374377   -0.8540770107
   0.4215556191    3.9882374377   -0.8540770107
   1.9260840911    2.3739047948   -1.5714868021
   1.4360840911    3.2226096905   -1.5714868021
   0.4560840911    3.2226096905   -1.5714868021
   0.9460840911    2.3739047948   -1.8340770107
  -1.0492529145    1.2704824134    2.2614819852
  -0.5242529145    2.1798090874    1.9801353332
  -0.5242529145    0.3611557394    1.9801353332
  -0.5242529145    2.1798090874   -1.6571713627
  -2.0992529145    1.2704824134   -1.6571713627
  -0.5242529145    0.3611557394   -1.6571713627
  -1.0492529145    1.2704824134   -1.9385180148
  -1.8232613127    0.1149663257    2.2197100079
  -0.7732613127    0.1149663257    1.9383633558
  -2.3482613127   -0.7943603482    1.9383633558
  -0.7732613127    0.1149663257   -1.6989433400
  -2.3482613127    1.0242929997   -1.6989433400
  -1.8232613127    0.1149663257   -1.9802899921
  -3.0178702364    0.1732726385    2.1572108728
  -3.5078702364    1.0219775342    1.8946206642
  -3.9978702364    0.1732726385    1.8946206642
  -3.5078702364   -0.6754322573    1.8946206642
  -4.3911036041    1.1709850810    1.1772108728
  -4.7152800278    0.1732726385    1.1772108728
  -4.3911036041   -0.8244398040    1.1772108728
  -3.9978702364    1.8706824299    0.1972108728
  -4.7152800278    1.1532726385    0.1972108728
  -4.9778702364    0.1732726385    0.1972108728
  -4.7152800278   -0.8067273615    0.1972108728
  -3.9978702364   -1.5241371530    0.1972108728
  -4.3911036041    1.1709850810   -0.7827891272
  -4.7152800278    0.1732726385   -0.7827891272
  -4.3911036041   -0.8244398040   -0.7827891272
  -3.5078702364    1.0219775342   -1.5001989187
  -3.9978702364    0.1732726385   -1.5001989187
  -3.5078702364   -0.6754322573   -1.5001989187
  -3.0178702364    0.1732726385   -1.7627891272
  -1.1763343160   -1.0877546970    2.0874053212
  -0.6513343160   -1.9970813710    1.8060586691
  -0.6513343160   -0.1784280230   -1.8312480268
  -0.6513343160   -1.9970813710   -1.8312480268
  -1.1763343160   -1.0877546970   -2.1125946788
  -0.9293339832   -2.3043264726    1.7619190414
  -2.2381553403   -4.1044685518    0.9932656935
  -4.0183117998   -2.8068893676   -0.0567343065
  -3.5512065543   -3.6968840549   -0.0567343065
  -2.7240042460   -4.2678605823   -0.0567343065
  -0.9293339832   -2.3043264726   -1.8753876545
  -1.4543339832   -3.2136531466   -1.8753876545
  -0.7508242811    2.5189172930    2.1221635588
  -1.2758242811    3.4282439670    2.1221635588
  -2.0596456382    4.3190593721    1.3535102108
  -2.5454945439    4.4824514026    0.3035102108
  -3.3726968523    3.9114748753    0.3035102108
  -3.8398020977    2.0163543980    0.3035102108
  -2.0596456382    4.3190593721   -0.7464897892
  -0.7508242811    2.5189172930   -1.5151431371
  -1.2758242811    3.4282439670   -1.5151431371
   5.2796524785   -0.1668007890    1.0850972551
   4.5973211165   -1.1059493395    1.0850972551
   5.8899482021   -0.1668007890    0.2450972551
   5.5161398745    0.8602291503    0.2450972551
   4.5696239626   -1.7403019447    0.2450972551
   5.5161398745   -1.1938307282    0.2450972551
   5.8899482021   -0.1668007890   -0.7931998460
   5.5161398745    0.8602291503   -0.7931998460
   5.5161398745   -1.1938307282   -0.7931998460
   5.2796524785   -0.1668007890   -1.6331998460
   4.5973211165   -1.1059493395   -1.6331998460
   4.6028022629    2.1884487311   -0.4789508573
   3.6562863510    2.7349199476   -0.4789508573
   4.9766105905    1.1614187919   -1.5172479584
   4.6028022629    2.1884487311   -1.5172479584
   3.6562863510    2.7349199476   -1.5172479584
   2.5799481694    2.5451324858   -1.5172479584
   1.8774183154    1.7078900084   -1.5172479584
   4.3663148669    1.1614187919   -2.3572479584
   3.6839835048    2.1005673424   -2.3572479584
   2.5799481694    1.7418445166   -2.3572479584
   2.5799481694    0.5809930671   -2.3572479584
   3.6839835048    0.2222702413   -2.3572479584
   3.3788356431    1.1614187919   -2.6780994079
   3.4854146908    1.0261345376    2.4300367563
   4.4728939147    1.0261345376    2.1091853069
   3.7905625526    1.9652830882    2.1091853069
   2.6865272171    1.6065602623    2.1091853069
   2.6865272171    0.4457088129    2.1091853069
   3.7905625526    0.0869859871    2.1091853069
   5.0831896382    1.0261345376    1.2691853069
   4.7093813106    2.0531644768    1.2691853069
   3.7628653988    2.5996356933    1.2691853069
   2.6865272171    2.4098482316    1.2691853069
   3.7628653988    2.5996356933    0.2308882058
   4.0592082485   -2.2960410765    0.9951616926
   3.3768768864   -3.2351896271    0.9951616926
   4.6695039720   -2.2960410765    0.1551616926
   3.3491797326   -3.8695422323    0.1551616926
   4.2956956445   -3.3230710158    0.1551616926
   4.6695039720   -2.2960410765   -0.8831354085
   3.3491797326   -3.8695422323   -0.8831354085
   4.2956956445   -3.3230710158   -0.8831354085
   4.0592082485   -2.2960410765   -1.7231354085
   3.3768768864   -3.2351896271   -1.7231354085
  -0.3204964680   -3.1406446666    1.1978577494
  -1.0028278301   -4.0797932171    1.1978577494
  -2.1068631655   -4.5243583605    0.3578577494
  -1.0305249839   -4.7141458223    0.3578577494
  -0.0840090720   -4.1676746058    0.3578577494
  -2.1068631655   -4.5243583605   -0.6804393517
  -1.0305249839   -4.7141458223   -0.6804393517
  -0.0840090720   -4.1676746058   -0.6804393517
  -1.0028278301   -4.0797932171   -1.5204393517
  -2.5542660339   -2.4022188788    2.5332276777
  -1.5667868100   -2.4022188788    2.2123762282
  -2.2491181721   -1.4630703282    2.2123762282
  -3.3531535076   -1.8217931540    2.2123762282
  -3.3531535076   -2.9826446035    2.2123762282
  -2.2491181721   -3.3413674293    2.2123762282
  -4.0556833616   -1.8557476623    1.3723762282
  -4.0556833616   -2.9486900953    1.3723762282
  -3.3531535076   -3.7859325727    1.3723762282
  -2.2768153259   -3.9757200345    1.3723762282
  -4.0556833616   -1.8557476623    0.3340791271
  -4.0556833616   -2.9486900953    0.3340791271
  -4.1616678127   -1.7223646531   -0.3762031774
  -4.1616678127   -2.8153070861   -0.3762031774
  -3.4591379587   -0.8851221756   -1.4145002785
  -4.1616678127   -1.7223646531   -1.4145002785
  -4.1616678127   -2.8153070861   -1.4145002785
  -3.4591379587   -3.6525495635   -1.4145002785
  -1.6727712611   -2.2688358696   -2.2545002785
  -2.3551026232   -1.3296873190   -2.2545002785
  -3.4591379587   -1.6884101448   -2.2545002785
  -3.4591379587   -2.8492615943   -2.2545002785
  -2.3551026232   -3.2079844201   -2.2545002785
  -2.6602504850   -2.2688358696   -2.5753517279
  -2.3746278149    2.5006404244    2.8989579473
  -1.3871485910    2.5006404244    2.5781064978
  -2.0694799531    3.4397889749    2.5781064978
  -3.1735152886    3.0810661491    2.5781064978
  -3.1735152886    1.9202146996    2.5781064978
  -2.0694799531    1.5614918738    2.5781064978
  -2.0971771069    4.0741415801    1.7381064978
  -3.1735152886    3.8843541183    1.7381064978
  -3.8760451426    3.0471116409    1.7381064978
  -3.8760451426    1.9541692079    1.7381064978
  -3.8760451426    3.0471116409    0.6998093967
  -3.8760451426    1.9541692079    0.6998093967
  -3.2801702180    4.0186953135   -0.0086590170
  -3.9827000721    3.1814528361   -0.0086590170
  -3.9827000721    2.0885104030   -0.0086590170
  -2.2038320364    4.2084827753   -1.0469561181
  -3.2801702180    4.0186953135   -1.0469561181
  -3.9827000721    3.1814528361   -1.0469561181
  -3.9827000721    2.0885104030   -1.0469561181
  -1.4938035205    2.6349816195   -1.8869561181
  -2.1761348826    3.5741301701   -1.8869561181
  -3.2801702180    3.2154073443   -1.8869561181
  -3.2801702180    2.0545558948   -1.8869561181
  -2.1761348826    1.6958330690   -1.8869561181
